"Time","FT401","Pel_S400","Pth_S400","TT401","TT402"
2026-05-21 16:56:45,3.05,38.7,27.4,59.5,67.3
2026-05-21 16:57:00,3.07,33.5,27.2,59.6,67.2
2026-05-21 16:57:15,3.04,36.4,26.8,59.6,67.2
2026-05-21 16:57:30,3.04,39.1,26.6,59.6,67.2
2026-05-21 16:57:45,3.06,37.1,26.5,59.7,67.2
2026-05-21 16:58:00,3.05,39.1,26.2,59.7,67.1
2026-05-21 16:58:15,3.05,31.0,26.2,59.7,67.1
2026-05-21 16:58:30,3.05,30.5,26.1,59.8,67.1
2026-05-21 16:58:45,3.06,36.6,26.1,59.7,67.1
2026-05-21 16:59:00,3.04,29.6,26.1,59.6,67.1
2026-05-21 16:59:15,3.04,35.3,26.2,59.7,67.1
2026-05-21 16:59:30,3.05,28.6,26.5,59.7,67.1
2026-05-21 16:59:45,3.04,31.6,26.7,59.6,67.2
2026-05-21 17:00:00,3.04,34.5,27.0,59.5,67.2
2026-05-21 17:00:15,3.05,27.6,27.3,59.4,67.2
2026-05-21 17:00:30,3.06,29.1,27.4,59.4,67.2
2026-05-21 17:00:45,3.07,35.0,27.5,59.4,67.2
2026-05-21 17:01:00,3.05,34.8,27.4,59.5,67.2
2026-05-21 17:01:15,3.09,34.3,27.5,59.5,67.2
2026-05-21 17:01:30,3.08,35.6,27.3,59.5,67.2
2026-05-21 17:01:45,3.09,33.3,27.2,59.5,67.2
2026-05-21 17:02:00,3.10,31.9,27.0,59.6,67.1
2026-05-21 17:02:15,3.11,26.6,26.8,59.7,67.1
2026-05-21 17:02:30,3.10,33.0,26.5,59.8,67.1
2026-05-21 17:02:45,3.10,36.5,26.3,59.8,67.1
2026-05-21 17:03:00,3.13,32.9,26.2,59.8,67.0
2026-05-21 17:03:15,3.12,33.6,26.0,59.8,67.0
2026-05-21 17:03:30,3.12,33.1,26.0,59.9,67.0
2026-05-21 17:03:45,3.12,33.7,26.0,59.8,67.0
2026-05-21 17:04:00,3.12,33.4,26.1,59.8,67.0
2026-05-21 17:04:15,3.12,34.0,26.1,59.7,67.0
2026-05-21 17:04:30,3.14,32.8,26.4,59.7,67.0
2026-05-21 17:04:45,3.13,31.2,26.6,59.7,67.0
2026-05-21 17:05:00,3.14,34.5,27.0,59.6,67.0
2026-05-21 17:05:15,3.14,30.3,27.3,59.5,67.1
2026-05-21 17:05:30,3.13,27.4,27.5,59.5,67.1
2026-05-21 17:05:45,3.14,37.4,27.6,59.6,67.1
2026-05-21 17:06:00,3.14,35.6,27.5,59.6,67.1
2026-05-21 17:06:15,3.15,31.7,27.4,59.6,67.1
2026-05-21 17:06:30,3.17,28.2,27.3,59.6,67.1
2026-05-21 17:06:45,3.17,27.6,27.2,59.7,67.1
2026-05-21 17:07:00,3.17,34.1,26.9,59.7,67.0
2026-05-21 17:07:15,3.17,40.4,26.7,59.8,67.0
2026-05-21 17:07:30,3.18,33.2,26.4,59.8,67.0
2026-05-21 17:07:45,3.17,32.7,26.2,59.8,66.9
2026-05-21 17:08:00,3.18,27.3,26.2,59.8,66.9
2026-05-21 17:08:15,3.19,29.2,26.2,59.8,66.9
2026-05-21 17:08:30,3.19,33.2,26.2,59.9,66.9
2026-05-21 17:08:45,3.19,32.7,26.1,59.8,66.9
2026-05-21 17:09:00,3.16,26.7,26.0,59.8,66.9
2026-05-21 17:09:15,3.18,29.2,26.4,59.8,66.9
2026-05-21 17:09:30,3.18,35.8,26.8,59.7,66.9
2026-05-21 17:09:45,3.17,36.5,27.2,59.6,67.0
2026-05-21 17:10:00,3.17,28.5,27.5,59.5,67.0
2026-05-21 17:10:15,3.17,37.5,27.6,59.5,67.0
2026-05-21 17:10:30,3.18,32.2,27.7,59.5,67.0
2026-05-21 17:10:45,3.20,33.3,27.8,59.6,67.0
2026-05-21 17:11:00,3.19,31.3,27.5,59.6,67.0
2026-05-21 17:11:15,3.18,30.0,27.3,59.6,67.0
2026-05-21 17:11:30,3.21,34.3,27.2,59.7,67.0
2026-05-21 17:11:45,3.19,37.2,27.0,59.7,67.0
2026-05-21 17:12:00,3.21,35.9,26.9,59.8,67.0
2026-05-21 17:12:15,3.21,33.9,26.8,59.7,66.9
2026-05-21 17:12:30,3.21,34.4,26.7,59.8,66.9
2026-05-21 17:12:45,3.20,37.0,26.5,59.8,67.0
2026-05-21 17:13:00,3.21,35.0,26.6,59.8,66.9
2026-05-21 17:13:15,3.21,42.9,26.5,59.8,66.9
2026-05-21 17:13:30,3.19,38.4,26.4,59.7,66.9
2026-05-21 17:13:45,3.20,34.7,26.6,59.8,66.9
2026-05-21 17:14:00,3.17,36.7,26.9,59.7,67.0
2026-05-21 17:14:15,3.19,39.2,27.4,59.6,67.1
2026-05-21 17:14:30,3.19,44.7,27.9,59.5,67.1
2026-05-21 17:14:45,3.20,42.8,28.4,59.5,67.1
2026-05-21 17:15:00,3.19,40.2,28.6,59.5,67.2
2026-05-21 17:15:15,3.19,34.2,28.8,59.5,67.3
2026-05-21 17:15:30,3.21,38.7,29.1,59.5,67.4
